ID,Trial,EventN,EventType,StimName,StartTime,EndTime,Duration,RT
001,1,1,product,stamp.png,14.105299199989531,18.1161570000113,4.010857800021768,
001,1,2,fixation,fixation.png,18.12764829999651,18.894498200010275,0.7668499000137672,
001,1,3,info,stamp_02.png,18.907443700009026,25.910488699999405,7.003044999990379,
001,1,4,fixation,fixation.png,25.92248730000574,27.281309000012698,1.3588217000069562,
001,1,5,question,credibility_EX,28.943636999989394,29.203896199993324,,0.25995220002369024
001,1,6,fixation,fixation.png,29.21555090000038,30.38163550000172,1.1660846000013407,
001,1,7,question,credibility_CON,33.813207400002284,34.053522600006545,,0.24008789999061264
001,1,8,fixation,fixation.png,34.06512300000759,35.203255000000354,1.1381319999927655,
001,1,9,question,credibility_PEER,37.9983038000064,38.33419429999776,,0.3353742999897804
001,1,10,fixation,fixation.png,38.344175000005635,39.089214800012996,0.7450398000073619,
001,1,11,question,preference,40.430136400013,40.665045700006885,,0.23462559998733923
001,1,12,fixation,fixation.png,40.676283300010255,41.76593640001374,1.0896531000034884,
001,1,13,question,credibility_general,43.24183030001586,44.008102799998596,,0.765940999990562
001,1,14,fixation,fixation.png,44.01857429998927,45.3714226000011,1.3528483000118285,
001,2,15,product,organic olive oil.png,45.39987490000203,49.410444100009045,4.010569200007012,
001,2,16,fixation,fixation.png,49.421785699989414,50.399936500005424,0.9781508000160102,
001,2,17,info,organic olive oil_01.png,50.413455100002466,57.42081030001282,7.007355200010352,
001,2,18,fixation,fixation.png,57.43308839999372,58.5923577999929,1.1592693999991752,
001,2,19,question,credibility_CON,61.89687890000641,62.398211799998535,,0.5010315999970771
001,2,20,fixation,fixation.png,62.409396800008835,63.32107740000356,0.9116805999947246,
001,2,21,question,credibility_EX,64.41372660000343,64.8245595000044,,0.4107454000040889
001,2,22,fixation,fixation.png,64.83462090001558,65.43187699999544,0.5972560999798588,
001,2,23,question,credibility_PEER,70.21941819999483,70.4645751999924,,0.24498529999982566
001,2,24,fixation,fixation.png,70.47505430001183,71.22749150000163,0.7524371999897994,
001,2,25,question,preference,72.71798320001108,72.89914880000288,,0.18062629998894408
001,2,26,fixation,fixation.png,72.90989599999739,73.76499880000483,0.8551028000074439,
001,2,27,question,credibility_general,75.19481079999241,75.78687869998976,,0.591827900003409
001,2,28,fixation,fixation.png,75.79753650000202,77.14239510000334,1.3448586000013165,
